RMOB,MEA_MAP_21114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Title,Active Exceptions of 23 Rules in MEA_MAP_21114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TimeStamp,5/17/2021 13:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Filter Applied,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Admin Level 1,Admin Level 2,Admin Level 3,Admin Level 4,Admin Level 5,Rule Code,Rule Name,Severity,LE Status,Priority,DBE Val Comment,DBE Comment,Responsibility,LE Review,User Id,User Location,Assigned To,LE Reason,LE Details,Timestamp,Remark,Message,WAV Status,Project Name,LE Check,Validation Type,Clean For Extracts,CCLV Runlist,LE Enabled,Validation Id,Link Id
Saudo Arabija,Riad,Riad,,,RDS002,RDS-TMC: Identical Internal and External RDS-TMC Codes Should Be Attached,2,Active,CRITICAL,-,-,TRAFFIC GPO,NO,rlopezpi,Leon,rlopezpi,,,5/17/2021 12:29,,Broken code causing gap or a fork between RDS28-12132 coding. Please verify T/F placement if coding is correct due to splitter.,F,UNKNOWN,NO,W  ,NO,NO,YES,2454926573,571133490
Saudo Arabija,Riad,Riad,,,RDS045,Reference Node Not Connected to RDS-TMC,2,Active,CRITICAL,-,-,TRAFFIC GPO,NO,rlopezpi,Leon,rlopezpi,,,5/17/2021 12:29,,RDS-TMC Feature: RDS28-12132F,F,UNKNOWN,NO,W  ,NO,NO,YES,2454220128,571448951
Saudo Arabija,Riad,Riad,,,RDS046,Non-Reference Node Not Connected to RDS-TMC,2,Active,CRITICAL,-,-,TRAFFIC GPO,NO,rlopezpi,Leon,rlopezpi,,,5/17/2021 12:29,,RDS-TMC Feature: RDS28-12132F,F,UNKNOWN,NO,W  ,NO,NO,YES,2454143569,571163420
Saudo Arabija,Dong Bu Sheng,Da Man,,,RDS002,RDS-TMC: Identical Internal and External RDS-TMC Codes Should Be Attached,2,Active,CRITICAL,-,-,TRAFFIC GPO,NO,rlopezpi,Leon,rlopezpi,,,5/17/2021 12:28,,Broken code causing gap or a fork between RDS28+08897 coding. Please verify T/F placement if coding is correct due to splitter.,F,UNKNOWN,NO,W  ,NO,NO,YES,2454926589,571235417
Saudo Arabija,Dong Bu Sheng,Da Man,,,RDS002,RDS-TMC: Identical Internal and External RDS-TMC Codes Should Be Attached,2,Active,CRITICAL,-,-,TRAFFIC GPO,NO,rlopezpi,Leon,rlopezpi,,,5/17/2021 12:28,,Broken code causing gap or a fork between RDS28-08896 coding. Please verify T/F placement if coding is correct due to splitter.,F,UNKNOWN,NO,W  ,NO,NO,YES,2454926634,571235417
Saudo Arabija,Dong Bu Sheng,Da Man,,,RDS045,Reference Node Not Connected to RDS-TMC,2,Active,CRITICAL,-,-,TRAFFIC GPO,NO,rlopezpi,Leon,rlopezpi,,,5/17/2021 12:28,,RDS-TMC Feature: RDS28-08896T,F,UNKNOWN,NO,W  ,NO,NO,YES,2455782222,571374985
Saudo Arabija,Dong Bu Sheng,Da Man,,,RDS046,Non-Reference Node Not Connected to RDS-TMC,2,Active,CRITICAL,-,-,TRAFFIC GPO,NO,rlopezpi,Leon,rlopezpi,,,5/17/2021 12:28,,RDS-TMC Feature: RDS28-08896T,F,UNKNOWN,NO,W  ,NO,NO,YES,2455782463,571235417
Saudo Arabija,Mai Jia,Ta Yi Fu,,,RDS045,Reference Node Not Connected to RDS-TMC,2,Active,CRITICAL,-,-,TRAFFIC GPO,NO,rlopezpi,Leon,rlopezpi,,,5/17/2021 12:27,,RDS-TMC Feature: RDS26+12165T,F,UNKNOWN,NO,W  ,NO,NO,YES,2453412874,571421464
Saudo Arabija,Mai Jia,Ta Yi Fu,,,RDS046,Non-Reference Node Not Connected to RDS-TMC,2,Active,CRITICAL,-,-,TRAFFIC GPO,NO,rlopezpi,Leon,rlopezpi,,,5/17/2021 12:27,,RDS-TMC Feature: RDS26+12165F,F,"Middle East & Africa - FC12345-Community - Community Input - WO095567...Q121
MEA_Q121_Community-MEA
...Community - MEA",NO,W  ,NO,NO,YES,2453412923,571422027
Saudo Arabija,Mai Jia,Ta Yi Fu,,,RDS049,Invalid RDS-TMC Direction of Road Indicator for NA Traffic,2,Active,HIGH,-,Ignore Noise in Oman and Saudi MAP-14714,TRAFFIC GPO,NO,rlopezpi,Leon,rlopezpi,,,5/17/2021 12:27,,RDS26+12165T,F,"Middle East & Africa - FC12345-Community - Community Input - WO095865...FQ221
MEA_Q221_Community-MEA...Community - MEA",NO,W  ,NO,NO,YES,2452915248,1845066697
Saudo Arabija,Mai Jia,Ta Yi Fu,,,RDS049,Invalid RDS-TMC Direction of Road Indicator for NA Traffic,2,Active,HIGH,-,Ignore Noise in Oman and Saudi MAP-14714,TRAFFIC GPO,NO,rlopezpi,Leon,rlopezpi,,,5/17/2021 12:27,,RDS26-12164F,F,"Middle East & Africa - FC12345-Community - Community Input - WO095567...Q121
MEA_Q121_Community-MEA
...Community - MEA",NO,W  ,NO,NO,YES,2452915255,571140408
Saudo Arabija,Mai Jia,Ta Yi Fu,,,RDS049,Invalid RDS-TMC Direction of Road Indicator for NA Traffic,2,Active,HIGH,-,Ignore Noise in Oman and Saudi MAP-14714,TRAFFIC GPO,NO,rlopezpi,Leon,rlopezpi,,,5/17/2021 12:27,,RDS26-12164F,F,"Middle East & Africa - FC12345-Community - Community Input - WO095567...Q121
MEA_Q121_Community-MEA
...Community - MEA",NO,W  ,NO,NO,YES,2452915253,571129172
Saudo Arabija,Mai Jia,Ta Yi Fu,,,RDS049,Invalid RDS-TMC Direction of Road Indicator for NA Traffic,2,Active,HIGH,-,Ignore Noise in Oman and Saudi MAP-14714,TRAFFIC GPO,NO,rlopezpi,Leon,rlopezpi,,,5/17/2021 12:27,,RDS26-12164T,F,"Middle East & Africa - FC12345-Community - Community Input - WO095567...Q121
MEA_Q121_Community-MEA
...Community - MEA",NO,W  ,NO,NO,YES,2452915251,571422027
Egiptus,Kairó,Khairo,,,RDS037,Next RDS-TMC Code Does Not Match Traffic Table,2,Active,HIGH,-,-,TRAFFIC GPO,NO,mubadguj,Mumbai,mubadguj,,,5/17/2021 12:18,,RDS09+02880 missing offset RDS-TMC code,F,UNKNOWN,NO,W  ,NO,NO,YES,2454815285,1794363547
Egiptus,Kairó,Khairo,,,RDS037,Next RDS-TMC Code Does Not Match Traffic Table,2,Active,HIGH,-,-,TRAFFIC GPO,NO,mubadguj,Mumbai,mubadguj,,,5/17/2021 12:18,,RDS09-02879 missing offset RDS-TMC code,F,UNKNOWN,NO,W  ,NO,NO,YES,2454815286,1840559067
Sanyukt Arab Ameerat,Hujaira,Hujaira,Fu Cha Yi La,,RDS045,Reference Node Not Connected to RDS-TMC,2,Active,HIGH,-,-,TRAFFIC GPO,NO,rlopezpi,Leon,rlopezpi,,,5/17/2021 12:14,,"RDS-TMC Feature: RDS19-01091, RDS17-02042",F,UNKNOWN,NO,W  ,NO,NO,YES,2456288810,9956878344
Oh Man,Muscat,Bao She Er,,,RDS049,Invalid RDS-TMC Direction of Road Indicator for NA Traffic,2,Active,HIGH,-,Ignore Noise in Oman and Saudi MAP-14714,TRAFFIC GPO,NO,rlopezpi,Leon,rlopezpi,,,5/17/2021 12:13,,RDS27P09062T,F,UNKNOWN,NO,W  ,NO,NO,YES,2454215746,6640895665
Chodaen,An Man Sheng,Amman,,,RDS038,Previous RDS-TMC Codes Do Not Match Traffic Table,2,Active,HIGH,-,-,TRAFFIC GPO,NO,rlopezpi,Leon,rlopezpi,,,5/17/2021 12:12,,RDS34+01580F missing offset RDS-TMC code,F,UNKNOWN,NO,W  ,NO,NO,YES,2456611894,8144821907
Chodaen,An Man Sheng,Amman,,,RDS046,Non-Reference Node Not Connected to RDS-TMC,2,Active,HIGH,-,-,TRAFFIC GPO,NO,rlopezpi,Leon,rlopezpi,,,5/17/2021 12:12,,RDS-TMC Feature: RDS34P01579F,F,MEA ME & TURKEY LMO - Core Map - Core Map - Upd - WO094973...Generic MEA WO for 2021 for co...,NO,W  ,NO,NO,YES,2456439106,8144815244
Egiptus,Kairó,Khairo,,,RDS038,Previous RDS-TMC Codes Do Not Match Traffic Table,2,Active,HIGH,-,-,TRAFFIC GPO,NO,mubadguj,Mumbai,mubadguj,,,5/17/2021 11:52,,RDS09-02880 missing offset RDS-TMC code,F,UNKNOWN,NO,W  ,NO,NO,YES,2454815287,2454580930
Egiptus,Kairó,Khairo,,,RDS045,Reference Node Not Connected to RDS-TMC,2,Active,HIGH,-,-,TRAFFIC GPO,NO,mubadguj,Mumbai,mubadguj,,,5/17/2021 11:52,,RDS-TMC Feature: RDS09-02880,F,Middle East & Africa - FC12345-Core Map - Core Map - WO096242...Core Team - MEA,NO,W  ,NO,NO,YES,2454790259,2454580936
Egiptus,Kairó,Khairo,,,RDS045,Reference Node Not Connected to RDS-TMC,2,Active,HIGH,-,-,TRAFFIC GPO,NO,mubadguj,Mumbai,mubadguj,,,5/17/2021 11:52,,RDS-TMC Feature: RDS09P02880,F,Middle East & Africa - FC12345-Core Map - Core Map - WO096242...Core Team - MEA,NO,W  ,NO,NO,YES,2454790260,2454580938
Egiptus,Kairó,Khairo,,,RDS046,Non-Reference Node Not Connected to RDS-TMC,2,Active,HIGH,-,-,TRAFFIC GPO,NO,mubadguj,Mumbai,mubadguj,,,5/17/2021 11:52,,RDS-TMC Feature: RDS09+02880,F,Middle East & Africa - FC12345-Core Map - Core Map - WO096242...Core Team - MEA,NO,W  ,NO,NO,YES,2454790252,2454580945
Egiptus,Kairó,Khairo,,,RDS046,Non-Reference Node Not Connected to RDS-TMC,2,Active,HIGH,-,-,TRAFFIC GPO,NO,mubadguj,Mumbai,mubadguj,,,5/17/2021 11:52,,RDS-TMC Feature: RDS09-02879,F,Middle East & Africa - FC12345-Core Map - Core Map - WO096242...Core Team - MEA,NO,W  ,NO,NO,YES,2454790257,2454580942
Saudo Arabija,Mai Di Na,Mai Di Na,,,RDS049,Invalid RDS-TMC Direction of Road Indicator for NA Traffic,2,Active,HIGH,-,Ignore Noise in Oman and Saudi MAP-14714,TRAFFIC GPO,NO,ojaibat,Jeddah,ojaibat,,,05/16/21 19:28 PM,,RDS26P03894T,A,UNKNOWN,NO,W  ,NO,NO,YES,2457631253,3959958019
Saudo Arabija,Mai Di Na,Mai Di Na,,,RDS049,Invalid RDS-TMC Direction of Road Indicator for NA Traffic,2,Active,HIGH,-,Ignore Noise in Oman and Saudi MAP-14714,TRAFFIC GPO,NO,tmcommwiki,Chicago,tmcommwiki,,,05/16/21 19:28 PM,,RDS26P03991,A,UNKNOWN,NO,W  ,NO,NO,YES,2457631310,3961627187
Saudo Arabija,Mai Di Na,Mai Di Na,,,RDS049,Invalid RDS-TMC Direction of Road Indicator for NA Traffic,2,Active,HIGH,-,Ignore Noise in Oman and Saudi MAP-14714,TRAFFIC GPO,NO,tmcommwiki,Chicago,tmcommwiki,,,05/16/21 19:28 PM,,RDS26-04012T,A,UNKNOWN,NO,W  ,NO,NO,YES,2457631308,571133204
Saudo Arabija,Mai Di Na,Mai Di Na,,,RDS049,Invalid RDS-TMC Direction of Road Indicator for NA Traffic,2,Active,HIGH,-,Ignore Noise in Oman and Saudi MAP-14714,TRAFFIC GPO,NO,ojaibat,Jeddah,ojaibat,,,05/16/21 19:28 PM,,RDS26-04012,A,UNKNOWN,NO,W  ,NO,NO,YES,2457631307,571128030
Saudo Arabija,Mai Di Na,Mai Di Na,,,RDS049,Invalid RDS-TMC Direction of Road Indicator for NA Traffic,2,Active,HIGH,-,Ignore Noise in Oman and Saudi MAP-14714,TRAFFIC GPO,NO,ojaibat,Jeddah,ojaibat,,,05/16/21 19:28 PM,,RDS26-04012,A,UNKNOWN,NO,W  ,NO,NO,YES,2457631306,571228673
Saudo Arabija,Mai Di Na,Mai Di Na,,,RDS049,Invalid RDS-TMC Direction of Road Indicator for NA Traffic,2,Active,HIGH,-,Ignore Noise in Oman and Saudi MAP-14714,TRAFFIC GPO,NO,tmcommwiki,Chicago,tmcommwiki,,,05/16/21 19:28 PM,,RDS26-04012,A,UNKNOWN,NO,W  ,NO,NO,YES,2457631305,8460181169
Saudo Arabija,Mai Di Na,Mai Di Na,,,RDS049,Invalid RDS-TMC Direction of Road Indicator for NA Traffic,2,Active,HIGH,-,Ignore Noise in Oman and Saudi MAP-14714,TRAFFIC GPO,NO,ojaibat,Jeddah,ojaibat,,,05/16/21 19:28 PM,,RDS26N04012T,A,UNKNOWN,NO,W  ,NO,NO,YES,2457631304,3962073663
Saudo Arabija,Mai Di Na,Mai Di Na,,,RDS049,Invalid RDS-TMC Direction of Road Indicator for NA Traffic,2,Active,HIGH,-,Ignore Noise in Oman and Saudi MAP-14714,TRAFFIC GPO,NO,tmcommwiki,Chicago,tmcommwiki,,,05/16/21 19:28 PM,,RDS26-04012T,A,UNKNOWN,NO,W  ,NO,NO,YES,2457631303,3962073664
Saudo Arabija,Mai Di Na,Mai Di Na,,,RDS049,Invalid RDS-TMC Direction of Road Indicator for NA Traffic,2,Active,HIGH,-,Ignore Noise in Oman and Saudi MAP-14714,TRAFFIC GPO,NO,mepcomm,,mepcomm,,,05/16/21 19:28 PM,,RDS26-04012T,A,UNKNOWN,NO,W  ,NO,NO,YES,2457631302,1742673184
Saudo Arabija,Mai Di Na,Mai Di Na,,,RDS049,Invalid RDS-TMC Direction of Road Indicator for NA Traffic,2,Active,HIGH,-,Ignore Noise in Oman and Saudi MAP-14714,TRAFFIC GPO,NO,np-shlakhte,Intetics,np-shlakhte,,,05/16/21 19:28 PM,,RDS26-04012,A,UNKNOWN,NO,W  ,NO,NO,YES,2457631301,571234675
Saudo Arabija,Mai Di Na,Mai Di Na,,,RDS049,Invalid RDS-TMC Direction of Road Indicator for NA Traffic,2,Active,HIGH,-,Ignore Noise in Oman and Saudi MAP-14714,TRAFFIC GPO,NO,np-shlakhte,Intetics,np-shlakhte,,,05/16/21 19:28 PM,,RDS26-04012,A,UNKNOWN,NO,W  ,NO,NO,YES,2457631300,571245795
Saudo Arabija,Mai Di Na,Mai Di Na,,,RDS049,Invalid RDS-TMC Direction of Road Indicator for NA Traffic,2,Active,HIGH,-,Ignore Noise in Oman and Saudi MAP-14714,TRAFFIC GPO,NO,tmcommwiki,Chicago,tmcommwiki,,,05/16/21 19:28 PM,,RDS26-04012,A,UNKNOWN,NO,W  ,NO,NO,YES,2457631299,5854661904
Saudo Arabija,Mai Di Na,Mai Di Na,,,RDS049,Invalid RDS-TMC Direction of Road Indicator for NA Traffic,2,Active,HIGH,-,Ignore Noise in Oman and Saudi MAP-14714,TRAFFIC GPO,NO,tmcommwiki,Chicago,tmcommwiki,,,05/16/21 19:28 PM,,RDS26-04012,A,UNKNOWN,NO,W  ,NO,NO,YES,2457631298,571372703
Saudo Arabija,Mai Di Na,Mai Di Na,,,RDS049,Invalid RDS-TMC Direction of Road Indicator for NA Traffic,2,Active,HIGH,-,Ignore Noise in Oman and Saudi MAP-14714,TRAFFIC GPO,NO,tmcommwiki,Chicago,tmcommwiki,,,05/16/21 19:28 PM,,RDS26-04012,A,UNKNOWN,NO,W  ,NO,NO,YES,2457631297,8667631807
Saudo Arabija,Mai Di Na,Mai Di Na,,,RDS049,Invalid RDS-TMC Direction of Road Indicator for NA Traffic,2,Active,HIGH,-,Ignore Noise in Oman and Saudi MAP-14714,TRAFFIC GPO,NO,np-shlakhte,Intetics,np-shlakhte,,,05/16/21 19:28 PM,,RDS26-04012,A,UNKNOWN,NO,W  ,NO,NO,YES,2457631296,571221224
Saudo Arabija,Mai Di Na,Mai Di Na,,,RDS049,Invalid RDS-TMC Direction of Road Indicator for NA Traffic,2,Active,HIGH,-,Ignore Noise in Oman and Saudi MAP-14714,TRAFFIC GPO,NO,np-koliaden,Intetics,np-koliaden,,,05/16/21 19:28 PM,,RDS26-03888F,A,UNKNOWN,NO,W  ,NO,NO,YES,2457631261,571319518
Saudo Arabija,Mai Di Na,Mai Di Na,,,RDS049,Invalid RDS-TMC Direction of Road Indicator for NA Traffic,2,Active,HIGH,-,Ignore Noise in Oman and Saudi MAP-14714,TRAFFIC GPO,NO,np-koliaden,Intetics,np-koliaden,,,05/16/21 19:28 PM,,RDS26N03888,A,UNKNOWN,NO,W  ,NO,NO,YES,2457631260,1624918921
Saudo Arabija,Mai Di Na,Mai Di Na,,,RDS049,Invalid RDS-TMC Direction of Road Indicator for NA Traffic,2,Active,HIGH,-,Ignore Noise in Oman and Saudi MAP-14714,TRAFFIC GPO,NO,np-koliaden,Intetics,np-koliaden,,,05/16/21 19:28 PM,,RDS26-03888F,A,UNKNOWN,NO,W  ,NO,NO,YES,2457631259,1624918919
Saudo Arabija,Mai Di Na,Mai Di Na,,,RDS049,Invalid RDS-TMC Direction of Road Indicator for NA Traffic,2,Active,HIGH,-,Ignore Noise in Oman and Saudi MAP-14714,TRAFFIC GPO,NO,tmgisdig,Chicago,tmgisdig,,,05/16/21 19:28 PM,,RDS26N03694T,A,UNKNOWN,NO,W  ,NO,NO,YES,2457631271,571238180
Saudo Arabija,Mai Di Na,Mai Di Na,,,RDS049,Invalid RDS-TMC Direction of Road Indicator for NA Traffic,2,Active,HIGH,-,Ignore Noise in Oman and Saudi MAP-14714,TRAFFIC GPO,NO,tmgisdig,Chicago,tmgisdig,,,05/16/21 19:28 PM,,RDS26-03694T,A,UNKNOWN,NO,W  ,NO,NO,YES,2457631270,571467682
Saudo Arabija,Mai Di Na,Mai Di Na,,,RDS049,Invalid RDS-TMC Direction of Road Indicator for NA Traffic,2,Active,HIGH,-,Ignore Noise in Oman and Saudi MAP-14714,TRAFFIC GPO,NO,tmgisdig,Chicago,tmgisdig,,,05/16/21 19:28 PM,,RDS26-03694T,A,UNKNOWN,NO,W  ,NO,NO,YES,2457631269,571367457
Saudo Arabija,Mai Di Na,Mai Di Na,,,RDS049,Invalid RDS-TMC Direction of Road Indicator for NA Traffic,2,Active,HIGH,-,Ignore Noise in Oman and Saudi MAP-14714,TRAFFIC GPO,NO,tmgisdig,Chicago,tmgisdig,,,05/16/21 19:28 PM,,RDS26-03694T,A,UNKNOWN,NO,W  ,NO,NO,YES,2457631268,571201444
Saudo Arabija,Mai Di Na,Mai Di Na,,,RDS049,Invalid RDS-TMC Direction of Road Indicator for NA Traffic,2,Active,HIGH,-,Ignore Noise in Oman and Saudi MAP-14714,TRAFFIC GPO,NO,tmgisdig,Chicago,tmgisdig,,,05/16/21 19:28 PM,,RDS26-03694T,A,UNKNOWN,NO,W  ,NO,NO,YES,2457631267,571146198
Saudo Arabija,Mai Di Na,Mai Di Na,,,RDS049,Invalid RDS-TMC Direction of Road Indicator for NA Traffic,2,Active,HIGH,-,Ignore Noise in Oman and Saudi MAP-14714,TRAFFIC GPO,NO,tmgisdig,Chicago,tmgisdig,,,05/16/21 19:28 PM,,RDS26-03694T,A,UNKNOWN,NO,W  ,NO,NO,YES,2457631266,571469316
Saudo Arabija,Mai Di Na,Mai Di Na,,,RDS049,Invalid RDS-TMC Direction of Road Indicator for NA Traffic,2,Active,HIGH,-,Ignore Noise in Oman and Saudi MAP-14714,TRAFFIC GPO,NO,tmgisdig,Chicago,tmgisdig,,,05/16/21 19:28 PM,,RDS26-03694T,A,UNKNOWN,NO,W  ,NO,NO,YES,2457631265,571411498
Saudo Arabija,Mai Di Na,Mai Di Na,,,RDS049,Invalid RDS-TMC Direction of Road Indicator for NA Traffic,2,Active,HIGH,-,Ignore Noise in Oman and Saudi MAP-14714,TRAFFIC GPO,NO,tmgisdig,Chicago,tmgisdig,,,05/16/21 19:28 PM,,RDS26-03694T,A,UNKNOWN,NO,W  ,NO,NO,YES,2457631264,571468658
Saudo Arabija,Mai Di Na,Mai Di Na,,,RDS049,Invalid RDS-TMC Direction of Road Indicator for NA Traffic,2,Active,HIGH,-,Ignore Noise in Oman and Saudi MAP-14714,TRAFFIC GPO,NO,tmgisdig,Chicago,tmgisdig,,,05/16/21 19:28 PM,,RDS26-03694T,A,UNKNOWN,NO,W  ,NO,NO,YES,2457631263,571212323
Saudo Arabija,Mai Di Na,Mai Di Na,,,RDS049,Invalid RDS-TMC Direction of Road Indicator for NA Traffic,2,Active,HIGH,-,Ignore Noise in Oman and Saudi MAP-14714,TRAFFIC GPO,NO,tmgisdig,Chicago,tmgisdig,,,05/16/21 19:28 PM,,RDS26-03694T,A,UNKNOWN,NO,W  ,NO,NO,YES,2457631262,571333433
Saudo Arabija,Mai Di Na,Mai Di Na,,,RDS049,Invalid RDS-TMC Direction of Road Indicator for NA Traffic,2,Active,HIGH,-,Ignore Noise in Oman and Saudi MAP-14714,TRAFFIC GPO,NO,mepsgr,,mepsgr,,,05/16/21 19:28 PM,,RDS26-03982F,A,UNKNOWN,NO,W  ,NO,NO,YES,2457631318,571395294
Saudo Arabija,Mai Di Na,Mai Di Na,,,RDS049,Invalid RDS-TMC Direction of Road Indicator for NA Traffic,2,Active,HIGH,-,Ignore Noise in Oman and Saudi MAP-14714,TRAFFIC GPO,NO,mepsgr,,mepsgr,,,05/16/21 19:28 PM,,RDS26-03982T,A,UNKNOWN,NO,W  ,NO,NO,YES,2457631317,1613056323
Saudo Arabija,Mai Di Na,Mai Di Na,,,RDS049,Invalid RDS-TMC Direction of Road Indicator for NA Traffic,2,Active,HIGH,-,Ignore Noise in Oman and Saudi MAP-14714,TRAFFIC GPO,NO,mepsgr,,mepsgr,,,05/16/21 19:28 PM,,RDS26-03982F,A,UNKNOWN,NO,W  ,NO,NO,YES,2457631316,571435225
Saudo Arabija,Mai Di Na,Mai Di Na,,,RDS049,Invalid RDS-TMC Direction of Road Indicator for NA Traffic,2,Active,HIGH,-,Ignore Noise in Oman and Saudi MAP-14714,TRAFFIC GPO,NO,mepsgr,,mepsgr,,,05/16/21 19:28 PM,,RDS26-03982F,A,UNKNOWN,NO,W  ,NO,NO,YES,2457631315,571325212
Saudo Arabija,Mai Di Na,Mai Di Na,,,RDS049,Invalid RDS-TMC Direction of Road Indicator for NA Traffic,2,Active,HIGH,-,Ignore Noise in Oman and Saudi MAP-14714,TRAFFIC GPO,NO,mepsgr,,mepsgr,,,05/16/21 19:28 PM,,RDS26-03982F,A,UNKNOWN,NO,W  ,NO,NO,YES,2457631314,571375997
Saudo Arabija,Mai Di Na,Mai Di Na,,,RDS049,Invalid RDS-TMC Direction of Road Indicator for NA Traffic,2,Active,HIGH,-,Ignore Noise in Oman and Saudi MAP-14714,TRAFFIC GPO,NO,mepsgr,,mepsgr,,,05/16/21 19:28 PM,,RDS26-03982F,A,UNKNOWN,NO,W  ,NO,NO,YES,2457631313,571451458
Saudo Arabija,Mai Di Na,Mai Di Na,,,RDS049,Invalid RDS-TMC Direction of Road Indicator for NA Traffic,2,Active,HIGH,-,Ignore Noise in Oman and Saudi MAP-14714,TRAFFIC GPO,NO,mepsgr,,mepsgr,,,05/16/21 19:28 PM,,RDS26N03982F,A,UNKNOWN,NO,W  ,NO,NO,YES,2457631312,3995426572
Saudo Arabija,Mai Di Na,Mai Di Na,,,RDS049,Invalid RDS-TMC Direction of Road Indicator for NA Traffic,2,Active,HIGH,-,Ignore Noise in Oman and Saudi MAP-14714,TRAFFIC GPO,NO,mepsgr,,mepsgr,,,05/16/21 19:28 PM,,RDS26-03982F,A,UNKNOWN,NO,W  ,NO,NO,YES,2457631311,3995426571
Saudo Arabija,Mai Di Na,Mai Di Na,,,RDS049,Invalid RDS-TMC Direction of Road Indicator for NA Traffic,2,Active,HIGH,-,Ignore Noise in Oman and Saudi MAP-14714,TRAFFIC GPO,NO,ojaibat,Jeddah,ojaibat,,,05/16/21 19:28 PM,,RDS26P03754T,A,UNKNOWN,NO,W  ,NO,NO,YES,2457631309,3873485556
Saudo Arabija,Mai Di Na,Mai Di Na,,,RDS049,Invalid RDS-TMC Direction of Road Indicator for NA Traffic,2,Active,HIGH,-,Ignore Noise in Oman and Saudi MAP-14714,TRAFFIC GPO,NO,tmgisdig,Chicago,tmgisdig,,,05/16/21 19:28 PM,,RDS26-03700T,A,UNKNOWN,NO,W  ,NO,NO,YES,2457631258,571485834
Saudo Arabija,Mai Di Na,Mai Di Na,,,RDS049,Invalid RDS-TMC Direction of Road Indicator for NA Traffic,2,Active,HIGH,-,Ignore Noise in Oman and Saudi MAP-14714,TRAFFIC GPO,NO,tmgisdig,Chicago,tmgisdig,,,05/16/21 19:28 PM,,RDS26-03700T,A,UNKNOWN,NO,W  ,NO,NO,YES,2457631257,9767408122
Saudo Arabija,Mai Di Na,Mai Di Na,,,RDS049,Invalid RDS-TMC Direction of Road Indicator for NA Traffic,2,Active,HIGH,-,Ignore Noise in Oman and Saudi MAP-14714,TRAFFIC GPO,NO,tmgisdig,Chicago,tmgisdig,,,05/16/21 19:28 PM,,RDS26-03700T,A,UNKNOWN,NO,W  ,NO,NO,YES,2457631256,9767408121
Saudo Arabija,Mai Di Na,Mai Di Na,,,RDS049,Invalid RDS-TMC Direction of Road Indicator for NA Traffic,2,Active,HIGH,-,Ignore Noise in Oman and Saudi MAP-14714,TRAFFIC GPO,NO,tmgisdig,Chicago,tmgisdig,,,05/16/21 19:28 PM,,RDS26-03700T,A,UNKNOWN,NO,W  ,NO,NO,YES,2457631255,3872670627
Saudo Arabija,Mai Di Na,Mai Di Na,,,RDS049,Invalid RDS-TMC Direction of Road Indicator for NA Traffic,2,Active,HIGH,-,Ignore Noise in Oman and Saudi MAP-14714,TRAFFIC GPO,NO,tmgisdig,Chicago,tmgisdig,,,05/16/21 19:28 PM,,RDS26N03700T,A,UNKNOWN,NO,W  ,NO,NO,YES,2457631254,3872670626
Saudo Arabija,Mai Jia,Mu Wa Ye,,,RDS049,Invalid RDS-TMC Direction of Road Indicator for NA Traffic,2,Active,HIGH,-,Ignore Noise in Oman and Saudi MAP-14714,TRAFFIC GPO,NO,np-mkundara,Tech-M,np-mkundara,,,05/16/21 19:28 PM,,RDS26P00343,A,UNKNOWN,NO,W  ,NO,NO,YES,2457631320,571181213
Saudo Arabija,Mai Jia,Mu Wa Ye,,,RDS049,Invalid RDS-TMC Direction of Road Indicator for NA Traffic,2,Active,HIGH,-,Ignore Noise in Oman and Saudi MAP-14714,TRAFFIC GPO,NO,np-mkundara,Tech-M,np-mkundara,,,05/16/21 19:28 PM,,RDS26P00343,A,UNKNOWN,NO,W  ,NO,NO,YES,2457631319,571375182
Saudo Arabija,Mai Jia,Mai Jia,,,RDS049,Invalid RDS-TMC Direction of Road Indicator for NA Traffic,2,Active,HIGH,-,Ignore Noise in Oman and Saudi MAP-14714,TRAFFIC GPO,NO,barnawi,Jeddah,barnawi,,,05/16/21 19:28 PM,,RDS26-03656,A,UNKNOWN,NO,W  ,NO,NO,YES,2457631295,3119429893
Saudo Arabija,Mai Jia,Mai Jia,,,RDS049,Invalid RDS-TMC Direction of Road Indicator for NA Traffic,2,Active,HIGH,-,Ignore Noise in Oman and Saudi MAP-14714,TRAFFIC GPO,NO,barnawi,Jeddah,barnawi,,,05/16/21 19:28 PM,,RDS26-03656,A,UNKNOWN,NO,W  ,NO,NO,YES,2457631294,6534506601
Saudo Arabija,Mai Jia,Mai Jia,,,RDS049,Invalid RDS-TMC Direction of Road Indicator for NA Traffic,2,Active,HIGH,-,Ignore Noise in Oman and Saudi MAP-14714,TRAFFIC GPO,NO,barnawi,Jeddah,barnawi,,,05/16/21 19:28 PM,,RDS26-03656,A,UNKNOWN,NO,W  ,NO,NO,YES,2457631293,571222396
Saudo Arabija,Mai Jia,Mai Jia,,,RDS049,Invalid RDS-TMC Direction of Road Indicator for NA Traffic,2,Active,HIGH,-,Ignore Noise in Oman and Saudi MAP-14714,TRAFFIC GPO,NO,barnawi,Jeddah,barnawi,,,05/16/21 19:28 PM,,RDS26-03656,A,UNKNOWN,NO,W  ,NO,NO,YES,2457631292,1454183322
